peptide_name,nanopore_name,voltage,peptide_conc,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Trp,PA,40,90.0,2,3,1-exp,-105.134,0.719344,0.00293723,0.000235995,0.00293723,1.1,0.000235995,0.116474,,,,,,,,
guesthost_Leu,PA,27,20.0,0,1,3-exp,-1473.55,0.998055,0.0891304,0.000363448,0.00945465,0.173792,0.00217493,0.0236093,0.0469841,0.820891,0.000996986,0.020833,0.421674,0.11601,0.00595569,0.0025889
guesthost_Leu,PA,27,20.0,0,2,3-exp,-2839.11,0.998203,0.0683693,0.000260613,0.0345723,0.632807,0.00143994,0.0369275,0.0803665,0.474901,0.00267903,0.0395127,0.853741,0.00975185,0.072922,0.000959516
guesthost_Leu,PA,27,20.0,0,3,3-exp,-1854.64,0.996965,0.0816697,0.000453,0.047352,0.872423,0.00217843,0.0575742,0.115867,0.201859,0.0161568,0.0604779,1.0,0.0169699,0.0719245,0.00208782
guesthost_Leu,PA,27,20.0,1,0,2-exp,-263.18,0.762959,0.00495521,0.000329591,0.00224521,1.0,0.00090081,0.315024,0.0132201,0.204992,0.0030785,0.0946214,0.0132201,0.204992,0.0030785,0.0946214
guesthost_Leu,PA,27,20.0,1,2,2-exp,-834.458,0.983057,0.00912184,8.55141e-05,0.00476826,0.815138,0.000461676,0.0489818,0.0131235,0.398907,0.000705015,0.0634489,0.0131235,0.398907,0.000705015,0.0634489
guesthost_Leu,PA,27,20.0,1,3,1-exp,-174.664,0.729106,0.00293002,0.000182835,0.00293002,1.1,0.000182835,0.0920212,,,,,,,,
guesthost_Leu,PA,27,20.0,2,0,2-exp,-529.871,0.659065,0.00506672,0.13138,0.00275745,1.0,0.000169313,0.0664771,1.0,0.00230927,58.5332,0.00393062,1.0,0.00230927,58.5332,0.00393062
guesthost_Leu,PA,27,20.0,2,1,2-exp,-555.161,0.981322,0.0109867,0.000134477,0.00385968,0.803663,0.000409868,0.0482469,0.0191457,0.411833,0.000657711,0.028665,0.0191457,0.411833,0.000657711,0.028665
guesthost_Leu,PA,27,20.0,2,3,3-exp,-3056.69,0.970592,0.00659396,8.04092e-05,0.00355322,0.729802,1.56925,1073700.0,0.00355353,0.606511,1.80682,1073700.0,0.0145322,0.126998,0.000810644,0.0194838
guesthost_Trp,PA,20,53.0,0,2,3-exp,-5105.18,0.879498,0.0870876,0.00103446,0.0401486,0.915367,0.0019674,0.0282433,0.155334,0.168477,0.0191235,0.0309372,1.0,0.0241668,0.0370366,0.0023978
guesthost_Trp,PA,20,53.0,0,3,2-exp,-700.135,0.980613,0.343492,0.00372347,0.281582,0.841392,0.0100731,0.019491,1.0,0.106571,0.0627504,0.0174257,1.0,0.106571,0.0627504,0.0174257
guesthost_Trp,PA,20,53.0,2,0,2-exp,-11314.4,0.990833,0.0171022,,0.0116214,0.853359,0.548391,229132.0,0.011622,0.618222,0.706664,229132.0,0.011622,0.618222,0.706664,229132.0
guesthost_Trp,PA,20,53.0,2,3,3-exp,-1083.95,0.971856,0.00779433,,0.00412411,0.683837,1.39734,2052080.0,0.00412468,0.555818,2.55936,2052080.0,0.0378492,0.0708479,0.00305578,0.00996236
guesthost_Phe,PA,30,19.0,0,1,3-exp,-10079.8,0.996667,0.0280961,5.89465e-05,0.00796641,0.836033,7.64704e-05,0.004263,0.0533233,0.261383,0.000712963,0.00296481,0.271397,0.027628,0.00484402,0.00098478
guesthost_Phe,PA,30,19.0,0,2,3-exp,-1618.0,0.997449,0.0555683,0.000184659,0.00710072,0.306975,0.00108775,0.029012,0.0334815,0.4657,0.0023743,0.0254346,0.115183,0.32814,0.00182543,0.0138115
guesthost_Phe,PA,30,19.0,0,3,3-exp,-1137.07,0.996896,0.0848429,0.00938186,0.0436935,0.823403,0.00302955,0.0679195,0.138128,0.293229,0.0304581,0.0566173,1.0,0.00836252,2.69489,0.0198639
guesthost_Phe,PA,30,19.0,1,0,3-exp,-8966.46,0.993976,0.0144642,0.000123494,0.00136884,0.9374,0.000157051,0.161674,0.0122015,0.589436,0.000370331,0.0136284,0.0260154,0.230211,0.000523372,0.0188416
guesthost_Phe,PA,30,19.0,1,2,3-exp,-30661.7,0.994755,0.0128237,1.23748e-05,0.0105589,0.285467,0.174951,206.496,0.0110568,0.733007,0.0724276,206.48,0.0260257,0.0655064,0.00144559,0.0200288
guesthost_Phe,PA,30,19.0,1,3,3-exp,-745.621,0.939595,0.0069381,0.000287569,0.00277073,0.870095,2.44719,3922440.0,0.00277198,0.578436,4.97932,3922440.0,0.0306909,0.0952687,0.00268716,0.0131355
guesthost_Phe,PA,30,19.0,2,0,2-exp,-678.903,0.929788,0.00813455,0.000190399,0.00231443,1.0,0.000419178,0.173472,0.0176147,0.330412,0.000757712,0.0251229,0.0176147,0.330412,0.000757712,0.0251229
guesthost_Phe,PA,30,19.0,2,1,3-exp,-32781.9,0.996376,0.0155879,1.2442e-05,0.0128499,0.918011,0.000200557,0.0361543,0.0243709,0.13753,0.00256694,0.033083,0.0609665,0.00721351,0.0102848,0.00456685
guesthost_Phe,PA,30,19.0,2,3,2-exp,-627.513,0.854366,0.00428383,0.000158772,0.00256709,1.0,0.000874349,0.217397,0.00534472,0.321203,0.00124998,0.351541,0.00534472,0.321203,0.00124998,0.351541
guesthost_Tyr,PA,70,20.0,0,1,3-exp,-17209.4,0.998881,0.0703842,6.60189e-05,0.0211559,0.794328,0.000151034,0.00306608,0.0939221,0.35136,0.000659154,0.00320916,0.55588,0.0370206,0.00324094,0.000412045
guesthost_Tyr,PA,70,20.0,0,2,3-exp,-13516.1,0.998943,0.0824956,0.000113304,0.0208332,0.969798,0.000116922,0.00282965,0.110872,0.209033,0.00133727,0.00264944,0.816606,0.0479005,0.00419842,0.000440882
guesthost_Tyr,PA,70,20.0,0,3,1-exp,-8.17325,0.614843,0.0105767,0.00759743,0.0105767,1.1,0.00759743,0.835239,,,,,,,,
guesthost_Tyr,PA,70,20.0,1,0,2-exp,-3246.1,0.851434,0.00418567,6.38592e-05,0.0023578,1.0,0.000208173,0.0510125,0.00722209,0.253095,0.000363486,0.0404522,0.00722209,0.253095,0.000363486,0.0404522
guesthost_Tyr,PA,70,20.0,1,2,3-exp,-16533.3,0.978517,0.00716662,1.45858e-05,0.00507155,0.55292,0.516082,323004.0,0.00507242,0.613392,0.531995,323004.0,0.0133268,0.0938769,0.000639652,0.0186602
guesthost_Tyr,PA,70,20.0,1,3,1-exp,-432.002,0.925679,0.0059139,0.000135591,0.0059139,1.1,0.000135591,0.0356056,,,,,,,,
guesthost_Tyr,PA,70,20.0,2,0,2-exp,-7154.99,0.922358,0.0146744,0.000125921,0.0026563,1.0,0.000124844,0.0423853,0.0523602,0.229527,0.00065215,0.0043493,0.0523602,0.229527,0.00065215,0.0043493
guesthost_Tyr,PA,70,20.0,2,1,3-exp,-20116.9,0.998738,0.0476366,4.05811e-05,0.0181075,0.2262,0.000517862,0.0059111,0.0586949,0.735203,0.000321628,0.00570699,0.2715,0.00142907,0.100118,0.000914063
guesthost_Tyr,PA,70,20.0,2,3,3-exp,-27550.4,0.996557,0.0293652,2.89146e-05,0.00566412,0.671618,8.43754e-05,0.00553536,0.0307577,0.0603698,0.00598115,0.0128442,0.0576049,0.411496,0.000488904,0.0168438
guesthost_Trp,PA,40,18.0,0,1,3-exp,-97878.3,0.998192,0.0471637,3.02333e-05,0.0193997,0.893351,4.20399e-05,0.00115175,0.0887354,0.134203,0.000665556,0.00118507,0.591796,0.0302881,0.00165193,0.000158625
guesthost_Trp,PA,40,18.0,0,2,3-exp,-18630.0,0.993012,0.0857448,0.000228884,0.0294772,1.0,0.000185342,0.00347869,0.221106,0.0886372,0.00703722,0.00210356,1.0,0.0366694,0.00911846,0.000816702
guesthost_Trp,PA,40,18.0,0,3,3-exp,-226.533,0.95449,0.494863,0.0141617,0.00780021,0.635931,0.00642028,0.514138,0.386763,0.33718,0.162561,0.11581,1.0,0.359494,0.108326,0.131078
guesthost_Trp,PA,40,18.0,1,0,2-exp,-69305.2,0.988756,0.00962073,8.55979e-06,0.00538776,0.832638,3.47655e-05,0.00338229,0.0154132,0.333135,5.8779e-05,0.00385165,0.0154132,0.333135,5.8779e-05,0.00385165
guesthost_Trp,PA,40,18.0,1,2,3-exp,-20402.0,0.952755,0.00589418,0.000119964,0.00142268,1.0,0.000203435,0.131958,0.00471199,0.805967,0.000149987,0.0502964,0.0177815,0.0378923,0.000695319,0.00418721
guesthost_Trp,PA,40,18.0,1,3,2-exp,-651.827,0.950036,0.00763514,0.000129572,0.0035661,1.0,0.000283536,0.0500264,0.0195953,0.207654,0.00123272,0.0241705,0.0195953,0.207654,0.00123272,0.0241705
guesthost_Trp,PA,40,18.0,2,0,3-exp,-19227.6,0.993667,0.0185698,4.53473e-05,0.0131275,0.992889,1.71148,159148.0,0.0131281,0.297904,5.67676,159148.0,0.0296423,0.0548117,0.00272321,0.0233025
guesthost_Trp,PA,40,18.0,2,1,3-exp,-35064.2,0.995045,0.0198895,2.25674e-05,0.0135207,1.0,0.00524172,7.03594,0.0149905,0.399845,0.0128904,7.03921,0.127096,0.00294948,0.00466752,0.000197495
guesthost_Trp,PA,40,18.0,2,3,3-exp,-4106.18,0.971253,0.00867014,,0.00557927,0.616576,37.0511,1014700.0,0.00557929,0.640476,35.6797,1014700.0,0.0255382,0.0648712,0.00163427,0.0107953
guesthost_Leu,PA,80,20.0,0,1,2-exp,-81.3631,0.878386,0.015371,0.00139633,0.00783501,1.0,0.0047358,0.28638,0.0245844,0.306537,0.0115765,0.402978,0.0245844,0.306537,0.0115765,0.402978
guesthost_Leu,PA,80,20.0,0,2,1-exp,-276.506,0.382999,1.96248,0.106893,1.96248,0.411604,0.106893,0.0137579,,,,,,,,
guesthost_Leu,PA,80,20.0,0,3,3-exp,-268.844,0.980655,0.0504416,0.00227144,0.00522557,1.0,0.00490695,0.415009,0.0152634,0.647172,0.0077945,0.714519,0.254973,0.138595,0.0210737,0.0155591
guesthost_Leu,PA,80,20.0,1,0,1-exp,-2.72553,-3.77476e-15,0.00614709,0.00357718,0.00614709,0.614411,0.00357718,8.8e-05,,,,,,,,
guesthost_Leu,PA,80,20.0,1,2,2-exp,-298.592,0.968634,0.00706664,0.000161335,0.00501011,0.997734,40.702,4286430.0,0.00501012,0.412741,98.4402,4286430.0,0.00501012,0.412741,98.4402,4286430.0
guesthost_Leu,PA,80,20.0,1,3,1-exp,-18.8364,0.602992,0.00638405,0.00155354,0.00638405,1.1,0.00155354,0.315497,,,,,,,,
guesthost_Leu,PA,80,20.0,2,0,2-exp,-839.25,0.826453,0.00385279,0.000277874,0.00171638,1.0,0.00074391,0.206098,0.00373083,0.572637,0.000472851,0.334665,0.00373083,0.572637,0.000472851,0.334665
guesthost_Leu,PA,80,20.0,2,1,2-exp,-161.678,0.960313,0.00625232,0.000612963,0.00457222,0.985772,7.42044,7841300.0,0.00457236,0.381673,18.2981,7841300.0,0.00457236,0.381673,18.2981,7841300.0
guesthost_Leu,PA,80,20.0,2,3,3-exp,-6287.17,0.983026,0.0106084,6.84191e-05,0.00690052,0.728536,1.13008,511188.0,0.00690104,0.681689,1.36719,511188.0,0.0326716,0.0268347,0.00252155,0.00498801
guesthost_Thr,PA,40,74.0,0,1,2-exp,-943.716,0.994611,0.0459719,0.000255771,0.0278837,1.0,0.000806567,0.0165751,0.0990217,0.182669,0.00421891,0.017965,0.0990217,0.182669,0.00421891,0.017965
guesthost_Thr,PA,40,74.0,0,2,3-exp,-1093.33,0.993577,0.0468205,0.00141223,0.00392228,0.774078,0.00184747,0.592545,0.0319929,0.520511,0.00844968,0.263949,0.0543398,0.499296,0.00641997,0.299565
guesthost_Thr,PA,40,74.0,0,3,2-exp,-191.935,0.904087,0.0314268,0.00146824,0.0191733,1.0,0.00640561,0.186844,0.0520405,0.235461,0.017123,0.270788,0.0520405,0.235461,0.017123,0.270788
guesthost_Thr,PA,40,74.0,1,0,2-exp,-229.516,0.841065,0.00552919,0.000259055,0.002593,1.0,0.000795756,0.216948,0.0151388,0.193951,0.00282917,0.0670812,0.0151388,0.193951,0.00282917,0.0670812
guesthost_Thr,PA,40,74.0,1,2,2-exp,-776.152,0.990254,0.0163586,0.000152471,0.00246671,0.542818,0.000546601,0.107384,0.0216098,0.695037,0.000285696,0.0165326,0.0216098,0.695037,0.000285696,0.0165326
guesthost_Thr,PA,40,74.0,1,3,2-exp,-518.667,0.978887,0.0121813,0.00115869,0.00126289,1.0,0.00114513,1.71226,0.0151003,0.72306,0.000320967,0.027136,0.0151003,0.72306,0.000320967,0.027136
guesthost_Thr,PA,40,74.0,2,0,2-exp,-328.499,0.778282,0.00411281,0.000157646,0.00281836,1.0,0.000441859,0.109731,0.0155757,0.0831073,0.00434952,0.0415627,0.0155757,0.0831073,0.00434952,0.0415627
guesthost_Thr,PA,40,74.0,2,1,2-exp,-688.239,0.984349,0.0193791,,0.015825,0.65824,9.91146,1300920.0,0.0158253,0.566337,11.798,1300920.0,0.0158253,0.566337,11.798,1300920.0
guesthost_Thr,PA,40,74.0,2,3,3-exp,-968.463,0.955096,0.00767142,0.00019554,0.00260599,0.423728,9.57529,3553120.0,0.00260824,0.826804,4.81059,3553120.0,0.0181728,0.242708,0.000928934,0.0270784
