Time,Current,State
2.125000,-0.356870,3
2.127500,-0.311084,3
2.130000,0.024611,3
2.132500,-0.366004,3
2.135000,-0.210369,3
2.137500,-0.274443,3
2.140000,-0.021148,3
2.142500,-0.237813,3
2.145000,-0.430067,3
2.147500,-0.558242,3
2.150000,-0.054697,3
2.152500,-0.051632,3
2.155000,-0.201166,3
2.157500,0.110119,3
2.160000,-0.686386,3
2.162500,-0.298810,3
2.165000,-0.280495,3
2.167500,-0.393400,3
2.170000,-0.152305,3
2.172500,-0.066849,3
2.175000,0.296316,3
2.177500,-0.384229,3
2.180000,0.055237,3
2.182500,-0.097348,3
2.185000,0.058297,3
2.187500,-0.484908,3
2.190000,0.021688,3
2.192500,-0.466587,3
2.195000,-0.121732,3
2.197500,-0.399436,3
2.200000,-0.210231,3
2.202500,-0.188856,3
2.205000,-0.475721,3
2.207500,-0.368905,3
2.210000,-0.097290,3
2.212500,-0.161375,3
2.215000,-0.170520,3
2.217500,-0.262074,3
2.220000,0.009541,3
2.222500,0.165186,3
2.225000,-0.231538,3
2.227500,0.156047,3
2.230000,-0.237628,3
2.232500,-0.008743,3
2.235000,-0.213207,3
2.237500,-0.390202,3
2.240000,0.229313,3
2.242500,-0.051441,3
2.245000,0.113354,3
2.247500,-0.045331,3
2.250000,-0.234536,3
2.252500,-0.258940,3
2.255000,-0.445095,3
2.257500,-0.075830,3
2.260000,-0.161274,3
2.262500,-0.069709,3
2.265000,-0.149054,3
2.267500,0.043211,3
2.270000,-0.121573,3
2.272500,0.113412,3
2.275000,-0.023913,3
2.277500,-0.203957,3
2.280000,-0.203952,3
2.282500,-0.179537,3
2.285000,0.201938,3
2.287500,-0.136796,3
2.290000,-0.097121,3
2.292500,0.085994,3
2.295000,-0.206970,3
2.297500,-0.475525,3
2.300000,-0.084890,3
2.302500,-0.277145,3
2.305000,-0.405319,3
2.307500,0.134846,3
2.310000,-0.374789,3
2.312500,0.150117,3
2.315000,-0.463278,3
2.317500,-0.216083,3
2.320000,-0.209978,3
2.322500,-0.097052,3
2.325000,-0.155027,3
2.327500,-0.377802,3
2.330000,-0.164176,3
2.332500,-0.176381,3
2.335000,0.137964,3
2.337500,-0.447971,3
2.340000,0.086095,3
2.342500,-0.270960,3
2.345000,-0.249595,3
2.347500,-0.121409,3
2.350000,-0.124464,3
2.352500,-0.515079,3
2.355000,-0.231264,3
2.357500,0.211252,3
2.360000,-0.093923,3
2.362500,-0.103068,3
2.365000,0.019008,3
2.367500,0.098353,3
2.370000,0.162448,3
2.372500,0.165503,3
2.375000,0.220439,3
2.377500,0.556144,3
2.380000,-0.109141,3
2.382500,-0.063355,3
2.385000,0.043460,3
2.387500,-0.115225,3
2.390000,-0.124380,3
2.392500,-0.270854,3
2.395000,-0.063329,3
2.397500,0.147246,3
2.400000,-0.167078,3
2.402500,0.022137,3
2.405000,-0.051098,3
2.407500,-0.112133,3
2.410000,-0.243347,3
2.412500,0.028258,3
2.415000,0.055733,3
2.417500,-0.106011,3
2.420000,0.052694,3
2.422500,0.080159,3
2.425000,-0.057166,3
2.427500,-0.163970,3
2.430000,0.278545,3
2.432500,0.132060,3
2.435000,-0.127334,3
2.437500,0.071041,3
2.440000,-0.191404,3
2.442500,-0.014399,3
2.445000,0.055797,3
2.447500,0.055802,3
2.450000,-0.240213,3
2.452500,0.025293,3
2.455000,-0.060152,3
2.457500,-0.047937,3
2.460000,-0.237142,3
2.462500,0.141284,3
2.465000,-0.121161,3
2.467500,-0.133366,3
2.470000,-0.154720,3
2.472500,0.165715,3
2.475000,-0.032640,3
2.477500,-0.252365,3
2.480000,-0.026529,3
2.482500,0.168786,3
2.485000,0.034521,3
2.487500,-0.350003,3
2.490000,0.049782,3
2.492500,-0.285903,3
2.495000,-0.111948,3
2.497500,-0.203492,3
2.500000,0.113893,3
2.502500,0.025398,3
2.505000,-0.114976,3
2.507500,2.808609,2
2.510000,3.711934,1
2.512500,2.353909,2
2.515000,3.095495,1
2.517500,2.115880,2
2.520000,-0.047805,3
2.522500,0.123101,3
2.525000,-0.050844,3
2.527500,-0.371279,3
2.530000,0.046816,3
2.532500,-0.105768,3
2.535000,0.251297,3
2.537500,-0.108808,3
2.540000,0.211638,3
2.542500,-0.005037,3
2.545000,0.052958,3
2.547500,-0.069107,3
2.550000,-0.084361,3
2.552500,-0.261366,3
2.555000,-0.212531,3
2.557500,-0.133175,3
2.560000,-0.044670,3
2.562500,0.074355,3
2.565000,-0.243020,3
2.567500,0.001126,3
2.570000,-0.172819,3
2.572500,0.080476,3
2.575000,0.062172,3
2.577500,-0.413893,3
2.580000,0.077442,3
2.582500,-0.188053,3
2.585000,0.077453,3
2.587500,-0.041562,3
2.590000,0.190373,3
2.592500,0.001179,3
2.595000,-0.163616,3
2.597500,-0.215491,3
2.600000,0.144624,3
2.602500,0.208720,3
2.605000,0.172095,3
2.607500,0.138540,3
2.610000,-0.307014,3
2.612500,0.046991,3
2.615000,-0.334474,3
2.617500,0.187381,3
2.620000,-0.087263,3
2.622500,0.135512,3
2.625000,0.019557,3
2.627500,-0.172697,3
2.630000,0.220978,3
2.632500,0.141643,3
2.635000,-0.026202,3
2.637500,-0.297806,3
2.640000,0.120289,3
2.642500,-0.038396,3
2.645000,-0.145200,3
2.647500,0.028755,3
2.650000,0.382770,3
2.652500,2.720415,2
2.655000,2.638021,2
2.657500,3.022556,2
2.660000,2.674661,2
2.662500,2.927957,2
2.665000,2.744862,2
2.667500,3.071397,1
2.670000,2.143672,2
2.672500,2.802858,2
2.675000,2.668583,2
2.677500,2.610608,2
2.680000,2.866964,2
2.682500,2.750999,2
2.685000,2.732694,2
2.687500,2.799839,2
2.690000,3.022625,2
2.692500,2.635050,2
2.695000,2.403125,2
2.697500,3.794731,1
2.700000,3.248476,1
2.702500,2.934151,2
2.705000,4.109076,0
2.707500,2.595412,2
2.710000,2.293297,2
2.712500,2.690022,2
2.715000,2.958588,2
2.717500,4.054173,1
2.720000,4.609598,0
2.722500,4.301373,0
2.725000,4.304429,0
2.727500,4.115234,0
2.730000,3.739869,1
2.732500,-0.010735,3
2.735000,0.065560,3
2.737500,-0.117535,3
2.740000,0.071680,3
2.742500,-0.395234,3
2.745000,-0.120569,3
2.747500,0.105266,3
2.750000,-0.016798,3
2.752500,-0.090043,3
2.755000,-0.035108,3
2.757500,-0.019843,3
